numero,filename,class,origin,source_file,row_idx,pred_class_label,pred_class_confidence,pred_origin_label,pred_origin_confidence,judge_model,judge_host,judge_error,phish_raw,origin_raw
1047,1047.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""timely delivery"", ""customer support options"", ""support portal link""],""rationale"":""This email appears to be a legitimate notification from a customer service team, providing the customer with options to resolve an issue and offering support.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone suggest a human-written message with a formal tone, likely from a customer support team.""}"
1048,1048.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""apologetic tone"",""estimated resolution timeline"",""options for order delivery""],""rationale"":""The email appears to be a genuine customer support message, apologizing for an issue and providing options for resolution. The language is professional and the tone is helpful.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message, although some phrases may be templated.""}"
1049,1049.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent meeting request"",""confirmation link provided"",""mandatory attendance""], ""rationale"":""The email appears to be a legitimate project update notification with a clear agenda and no suspicious links or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings, specific details, and a clear call to action suggest a deliberate effort to communicate effectively.""}"
1050,1050.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""security policy update"",""company data protection"",""password management""], ""rationale"":""The email appears to be a legitimate company communication, updating employees on security policies and best practices. The tone is professional and the language used is consistent with typical corporate communications.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a company-wide security policy update, suggesting human authorship.""}"
1051,1051.txt,phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""urgent meeting invitation""], ""rationale"":""The email appears to be a legitimate company communication, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are typical of a professional HR representative, with a clear purpose and agenda. The use of formal salutations and a formal closing also suggest human authorship.""}"
1052,1052.txt,phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""request for confirmation of receipt"",""link mention without suspicious keywords""],""rationale"":""The email appears to be a legitimate company communication, updating employees on policy changes and requesting confirmation of receipt. The tone is professional and the language used is clear and concise.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, structured paragraphs, and use of professional language suggest a human author. The text lacks the characteristic patterns and inconsistencies often found in AI-generated content.""}"
1053,1053.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""estimated new delivery date"", ""options for resolution"", ""support portal link""], ""rationale"":""The email appears to be a legitimate update on an order, providing options for the customer to resolve any issues and including a support portal link for tracking.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a human-written text, with a clear attempt to provide a solution to the customer's issue.""}"
1054,1054.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""company policy changes"",""regulatory compliance"",""link request""],""rationale"":""The email appears to be a legitimate company communication, updating employees on internal policies and requesting review of revised guidelines.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings and sign-offs, as well as the inclusion of specific details like company policies and links, suggest a manual composition.""}"
1055,1055.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""mandatory policy update"", ""review and confirmation required"", ""security and compliance emphasized""], ""rationale"":""The email is a routine notification about mandatory policy updates, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal, professional tone and follows a structured format, suggesting human authorship. The language is clear and concise, with no obvious signs of AI-generated content.""}"
1056,1056.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request for review and confirmation""],""rationale"":""The email appears to be a legitimate update from the IT department, requesting employees to review and confirm their understanding of new security policies. The tone is professional and the language used is clear and concise.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, use of standard phrases, and structured layout suggest human authorship. The language is professional and lacks the characteristic patterns of AI-generated text.""}"
1057,1057.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent action request""],""rationale"":""The email appears to be a legitimate meeting invitation with no suspicious links or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email follows a standard project update meeting template, with clear and concise language used throughout. The tone is professional and formal, indicating human authorship.""}"
